iShares MSCI ACWI ETF
Fund Holdings as of,"Sep 21, 2026"
Inception Date,"Mar 26, 2008"
Shares Outstanding,"206,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SWB","SUNWAY BHD","Industrials","Equity","845,315.02","0.00","845,315.02","776,300.00","1.09","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"KLBN11","KLABIN UNITS SA","Materials","Equity","845,318.14","0.00","845,318.14","224,974.00","3.76","Brazil","XBSP","USD","5.11","BRL","-"
"4250","JABAL OMAR DEVELOPMENT","Consumer Discretionary","Equity","842,055.73","0.00","842,055.73","185,613.00","4.54","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"RNI","REINET INVESTMENTS S.C.A.","Financials","Equity","838,332.14","0.00","838,332.14","31,273.00","26.81","South Africa","Johannesburg Stock Exchange","USD","16.24","ZAR","-"
"PGE","PGE POLSKA GRUPA ENERGETYCZNA SA","Utilities","Equity","833,212.14","0.00","833,212.14","219,055.00","3.80","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.79","PLN","-"
"4300","DAR AL ARKAN REAL ESTATE DEVELOPME","Real Estate","Equity","834,006.74","0.00","834,006.74","168,874.00","4.94","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"IDFCFIRSTB","IDFC FIRST BANK LTD","Financials","Equity","830,710.29","0.00","830,710.29","927,687.00","0.90","India","National Stock Exchange Of India","USD","95.82","INR","-"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","829,337.43","0.00","829,337.43","8,151,682.00","10.17","Sweden","-","USD","9.83","SEK","-"
"8210","BUPA ARABIA","Financials","Equity","822,806.90","0.00","822,806.90","19,939.00","41.27","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"JSWENERGY","JSW ENERGY LTD","Utilities","Equity","823,735.93","0.00","823,735.93","152,664.00","5.40","India","National Stock Exchange Of India","USD","95.82","INR","-"
"BKW","BKW N AG","Utilities","Equity","825,870.63","0.00","825,870.63","5,428.00","152.15","Switzerland","SIX Swiss Exchange","USD","0.82","CHF","-"
"1519","J&T GLOBAL EXPRESS","Industrials","Equity","816,161.92","0.00","816,161.92","700,600.00","1.16","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"VSURE","VERISURE PLC","Industrials","Equity","813,486.27","0.00","813,486.27","82,697.00","9.84","Sweden","Nasdaq Omx Nordic","USD","0.87","EUR","-"
"600276","JIANGSU HENGRUI MEDICINE LTD A","Health Care","Equity","815,258.92","0.00","815,258.92","118,518.00","6.88","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Financials","Equity","815,723.02","0.00","815,723.02","1,020,500.00","0.80","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"SIGMAFA","ALFA A","Consumer Staples","Equity","809,529.71","0.00","809,529.71","772,303.00","1.05","Mexico","Bolsa Mexicana De Valores","USD","17.23","MXN","-"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","811,354.30","0.00","811,354.30","6,814.00","119.07","India","National Stock Exchange Of India","USD","95.82","INR","-"
"4151","KYOWA KIRIN LTD","Health Care","Equity","799,395.46","0.00","799,395.46","55,800.00","14.33","Japan","Tokyo Stock Exchange","USD","157.48","JPY","-"
"300857","SHARETRONIC DATA TECHNOLOGY LTD A","Information Technology","Equity","799,748.99","0.00","799,748.99","19,600.00","40.80","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","801,908.13","0.00","801,908.13","18,903.00","42.42","Korea (South)","Korea Exchange (Stock Market)","USD","1,381.35","KRW","-"
"601088","CHINA SHENHUA ENERGY LTD A","Energy","Equity","802,020.00","0.00","802,020.00","114,700.00","6.99","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"ZAB","ZABKA GROUP SOCIETE ANONYME SA","Consumer Staples","Equity","796,981.40","0.00","796,981.40","95,882.00","8.31","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.79","PLN","-"
"NRP","NEPI ROCKCASTLE","Real Estate","Equity","798,326.45","0.00","798,326.45","88,615.00","9.01","South Africa","Johannesburg Stock Exchange","USD","16.24","ZAR","-"
"3898","ZHUZHOU CRRC TIMES ELECTRIC LTD H","Industrials","Equity","793,244.84","0.00","793,244.84","216,100.00","3.67","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"600674","SICHUAN CHUANTOU ENERGY LTD A","Utilities","Equity","794,662.07","0.00","794,662.07","334,300.00","2.38","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"AIRARABIA","AIR ARABIA","Industrials","Equity","788,859.30","0.00","788,859.30","590,078.00","1.34","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"352820","HYBE","Communication","Equity","784,884.35","0.00","784,884.35","6,672.00","117.64","Korea (South)","Korea Exchange (Stock Market)","USD","1,381.35","KRW","-"
"RHBBANK","RHB BANK","Financials","Equity","779,410.91","0.00","779,410.91","406,400.00","1.92","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"000776","GF SECURITIES A","Financials","Equity","779,573.74","0.00","779,573.74","248,700.00","3.13","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"392","BEIJING ENTERPRISES HOLDINGS LTD","Utilities","Equity","779,856.87","0.00","779,856.87","204,500.00","3.81","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"TCELL.E","TURKCELL ILETISIM HIZMETLERI A","Communication","Equity","781,018.22","0.00","781,018.22","381,536.00","2.05","Turkey","Istanbul Stock Exchange","USD","48.80","TRY","-"
"MARK","MASRAF AL RAYAN","Financials","Equity","782,220.74","0.00","782,220.74","1,481,824.00","0.53","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"688702","SUZHOU CENTEC COMMUNICATIONS LTD A","Information Technology","Equity","782,243.82","0.00","782,243.82","16,011.00","48.86","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"6990","SICHUAN KELUN-BIOTECH BIOPHARM LTD","Health Care","Equity","776,955.97","0.00","776,955.97","12,300.00","63.17","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"600150","CHINA CSSC HOLDINGS LTD A","Industrials","Equity","773,447.68","0.00","773,447.68","126,200.00","6.13","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"TM","TELEKOM MALAYSIA","Communication","Equity","770,616.31","0.00","770,616.31","404,400.00","1.91","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Information Technology","Equity","772,522.66","0.00","772,522.66","6,784.00","113.87","India","National Stock Exchange Of India","USD","95.82","INR","-"
"300059","EAST MONEY INFORMATION LTD A","Financials","Equity","766,136.27","0.00","766,136.27","274,360.00","2.79","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"WAAREEENER","WAAREE ENERGIES LTD","Information Technology","Equity","759,509.78","0.00","759,509.78","29,121.00","26.08","India","National Stock Exchange Of India","USD","95.82","INR","-"
"NHPC","NHPC LTD","Utilities","Equity","760,366.57","0.00","760,366.57","961,154.00","0.79","India","National Stock Exchange Of India","USD","95.82","INR","-"
"600188","YANKUANG ENERGY GROUP A","Energy","Equity","760,760.55","0.00","760,760.55","249,110.00","3.05","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"CPFE3","CPFL ENERGIA","Utilities","Equity","761,017.06","0.00","761,017.06","85,932.00","8.86","Brazil","XBSP","USD","5.11","BRL","-"
"316","ORIENT OVERSEAS (INTERNATIONAL) LT","Industrials","Equity","761,676.56","0.00","761,676.56","40,000.00","19.04","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"COROMANDEL","COROMANDEL INTERNATIONAL LTD","Materials","Equity","762,475.41","0.00","762,475.41","37,643.00","20.26","India","National Stock Exchange Of India","USD","95.82","INR","-"
"PRESTIGE","PRESTIGE ESTATES PROJECTS","Real Estate","Equity","756,089.14","0.00","756,089.14","49,149.00","15.38","India","National Stock Exchange Of India","USD","95.82","INR","-"
"688082","ACM RESEARCH (SHANGHAI) INC A","Information Technology","Equity","757,226.97","0.00","757,226.97","17,268.00","43.85","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"ALWN","ALLWYN AG","Consumer Discretionary","Equity","754,493.86","0.00","754,493.86","53,509.00","14.10","Greece","Athens Exchange S.A. Cash Market","USD","0.87","EUR","-"
"601456","GUOLIAN MINSHENG SECURITIES LTD A","Financials","Equity","754,826.27","0.00","754,826.27","580,700.00","1.30","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"BBDC3","BANCO BRADESCO","Financials","Equity","751,388.11","0.00","751,388.11","239,546.00","3.14","Brazil","XBSP","USD","5.11","BRL","-"
"002142","BANK OF NINGBO A","Financials","Equity","751,695.86","0.00","751,695.86","144,200.00","5.21","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"601816","BEIJING-SHANGHAI HIGH SPEED RAILWA","Industrials","Equity","752,090.75","0.00","752,090.75","1,055,300.00","0.71","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"322","TINGYI (CAYMAN ISLANDS) HOLDINGS","Consumer Staples","Equity","748,599.58","0.00","748,599.58","502,000.00","1.49","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"1787","SHANDONG GOLD MINING LTD H","Materials","Equity","748,727.03","0.00","748,727.03","262,250.00","2.86","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"000001","PING AN BANK LTD A","Financials","Equity","740,283.13","0.00","740,283.13","422,400.00","1.75","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Consumer Discretionary","Equity","738,766.61","0.00","738,766.61","523,600.00","1.41","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","738,799.80","0.00","738,799.80","599,907.00","1.23","India","National Stock Exchange Of India","USD","95.82","INR","-"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","735,123.10","0.00","735,123.10","35,198.00","20.89","Korea (South)","Korea Exchange (Stock Market)","USD","1,381.35","KRW","-"
"ALKEM","ALKEM LABORATORIES LTD","Health Care","Equity","730,847.01","0.00","730,847.01","13,055.00","55.98","India","National Stock Exchange Of India","USD","95.82","INR","-"
"763","ZTE CORP H","Information Technology","Equity","730,876.07","0.00","730,876.07","243,600.00","3.00","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"ZYDUSLIFE","ZYDUS LIFESCIENCES LTD","Health Care","Equity","728,155.55","0.00","728,155.55","60,094.00","12.12","India","National Stock Exchange Of India","USD","95.82","INR","-"
"UNIONBANK","UNION BANK OF INDIA LTD","Financials","Equity","723,443.20","0.00","723,443.20","389,228.00","1.86","India","National Stock Exchange Of India","USD","95.82","INR","-"
"VMM","VISHAL MEGA MART","Consumer Discretionary","Equity","724,280.88","0.00","724,280.88","682,714.00","1.06","India","National Stock Exchange Of India","USD","95.82","INR","-"
"ASTOR.E","ASTOR ENERJI A.S.","Industrials","Equity","724,483.09","0.00","724,483.09","135,077.00","5.36","Turkey","Istanbul Stock Exchange","USD","48.80","TRY","-"
"002938","AVARY HOLDING (SHENZHEN) LTD A","Information Technology","Equity","719,343.20","0.00","719,343.20","53,200.00","13.52","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"BDX","BUDIMEX SA","Industrials","Equity","722,151.59","0.00","722,151.59","3,836.00","188.26","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","3.79","PLN","-"
"NMDC","NMDC LTD","Materials","Equity","716,771.46","0.00","716,771.46","860,631.00","0.83","India","National Stock Exchange Of India","USD","95.82","INR","-"
"ENGI11","ENERGISA UNITS","Utilities","Equity","716,906.93","0.00","716,906.93","69,332.00","10.34","Brazil","XBSP","USD","5.11","BRL","-"
"MISC","MISC","Industrials","Equity","712,234.21","0.00","712,234.21","365,300.00","1.95","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"300760","SHENZHEN MINDRAY BIO-MEDICAL ELECT","Health Care","Equity","706,060.02","0.00","706,060.02","29,900.00","23.61","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"168","TSINGTAO BREWERY COMPANY-500 LTD H","Consumer Staples","Equity","708,399.98","0.00","708,399.98","140,000.00","5.06","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"TORNTPOWER","TORRENT POWER LTD","Utilities","Equity","704,453.26","0.00","704,453.26","53,485.00","13.17","India","National Stock Exchange Of India","USD","95.82","INR","-"
"600887","INNER MONGOLIA YILI INDUSTRIAL GRO","Consumer Staples","Equity","697,203.07","0.00","697,203.07","175,100.00","3.98","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"600000","SHANGHAI PUDONG DEVELOPMENT BANK A","Financials","Equity","699,154.89","0.00","699,154.89","519,365.00","1.35","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","695,142.65","0.00","695,142.65","5,652.00","122.99","France","Nyse Euronext - Euronext Paris","USD","0.87","EUR","-"
"MAXIS","MAXIS","Communication","Equity","695,716.00","0.00","695,716.00","808,200.00","0.86","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"300394","SUZHOU TFC OPTICAL COMMUNICATIONIN","Information Technology","Equity","689,278.46","0.00","689,278.46","16,520.00","41.72","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"2333","GREAT WALL MOTOR COMPANY LTD H","Consumer Discretionary","Equity","691,193.43","0.00","691,193.43","725,000.00","0.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"BRMS","BUMI RESOURCES MINERALS","Materials","Equity","691,811.10","0.00","691,811.10","17,876,800.00","0.04","Indonesia","Indonesia Stock Exchange","USD","17,830.00","IDR","-"
"600176","CHINA JUSHI LTD A","Materials","Equity","686,023.11","0.00","686,023.11","100,100.00","6.85","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"EREGL.E","EREGLI DEMIR VE CELIK FABRIKALARI","Materials","Equity","687,309.91","0.00","687,309.91","897,332.00","0.77","Turkey","Istanbul Stock Exchange","USD","48.80","TRY","-"
"OBEROIRLTY","OBEROI REALTY","Real Estate","Equity","685,343.88","0.00","685,343.88","36,061.00","19.01","India","National Stock Exchange Of India","USD","95.82","INR","-"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","680,614.59","0.00","680,614.59","306,900.00","2.22","Mexico","Bolsa Mexicana De Valores","USD","17.23","MXN","-"
"CDB","CELCOMDIGI","Communication","Equity","681,441.03","0.00","681,441.03","1,068,683.00","0.64","Malaysia","Bursa Malaysia","USD","4.08","MYR","-"
"601872","CHINA MERCHANTS ENERGY SHIPPING LT","Energy","Equity","682,194.66","0.00","682,194.66","199,300.00","3.42","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"MAP","MAPFRE SA","Financials","Equity","676,364.31","0.00","676,364.31","132,359.00","5.11","Spain","Bolsa De Madrid","USD","0.87","EUR","-"
"600919","BANK OF JIANGSU CORPORATION A","Financials","Equity","678,535.49","0.00","678,535.49","374,400.00","1.81","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"000725","BOE TECHNOLOGY GROUP LTD A","Information Technology","Equity","673,381.34","0.00","673,381.34","742,500.00","0.91","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"688120","HWATSING TECHNOLOGY LTD A","Information Technology","Equity","674,342.73","0.00","674,342.73","17,521.00","38.49","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"CNH","CNH CASH","Cash and/or Derivatives","Cash","670,273.82","0.00","670,273.82","4,486,176.00","14.94","China","-","USD","6.69","CNH","Dec 31, 1989"
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","670,501.61","0.00","670,501.61","2,849.00","235.35","India","National Stock Exchange Of India","USD","95.82","INR","-"
"600031","SANY HEAVY INDUSTRY LTD A","Industrials","Equity","671,600.54","0.00","671,600.54","253,100.00","2.65","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"ENELCHILE","ENEL CHILE SA","Utilities","Equity","668,699.80","0.00","668,699.80","7,801,320.00","0.09","Chile","Santiago Stock Exchange","USD","951.40","CLP","-"
"PAGEIND","PAGE INDUSTRIES","Consumer Discretionary","Equity","668,976.82","0.00","668,976.82","1,783.00","375.20","India","National Stock Exchange Of India","USD","95.82","INR","-"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","662,981.60","0.00","662,981.60","992,700.00","0.67","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"002001","ZHEJIANG NHU A","Materials","Equity","663,297.60","0.00","663,297.60","165,900.00","4.00","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"SAHOL.E","HACI OMER SABANCI HOLDING A","Financials","Equity","662,376.11","0.00","662,376.11","356,990.00","1.86","Turkey","Istanbul Stock Exchange","USD","48.80","TRY","-"
"002353","YANTAI JEREH OILFIELD SERVICES GRO","Energy","Equity","655,820.59","0.00","655,820.59","35,200.00","18.63","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","656,264.14","0.00","656,264.14","670,000.00","0.98","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"600489","ZHONGJIN GOLD CORP LTD A","Materials","Equity","653,653.12","0.00","653,653.12","185,300.00","3.53","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"9863","ZHEJIANG LEAPMOTOR TECHNOLOGY LTD","Consumer Discretionary","Equity","655,730.10","0.00","655,730.10","138,300.00","4.74","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"532483","CANARA BANK LTD","Financials","Equity","650,210.82","0.00","650,210.82","503,644.00","1.29","India","Bse Ltd","USD","95.82","INR","-"
"2618","JD LOGISTICS INC","Industrials","Equity","650,862.81","0.00","650,862.81","488,200.00","1.33","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"6862","HAIDILAO INTERNATIONAL HOLDING LTD","Consumer Discretionary","Equity","650,980.45","0.00","650,980.45","529,000.00","1.23","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"600989","NINGXIA BAOFENG ENERGY GROUP LTD A","Materials","Equity","652,249.72","0.00","652,249.72","184,200.00","3.54","China","Shanghai Stock Exchange","USD","6.70","CNY","-"
"285","BYD ELECTRONIC (INTERNATIONAL) LTD","Information Technology","Equity","646,017.96","0.00","646,017.96","215,500.00","3.00","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
"WARBABANK","WARBABANK","Financials","Equity","646,876.14","0.00","646,876.14","742,104.00","0.87","Kuwait","Kuwait Stock Exchange","USD","0.31","KWD","-"
"301526","CHONGQING POLYCOMP INTERNATIONAL C","Materials","Equity","648,108.11","0.00","648,108.11","138,500.00","4.68","China","Shenzhen Stock Exchange","USD","6.70","CNY","-"
"241","ALIBABA HEALTH INFORMATION TECH","Consumer Staples","Equity","649,048.86","0.00","649,048.86","1,738,000.00","0.37","China","Hong Kong Exchanges And Clearing Ltd","USD","7.85","HKD","-"
